pdb_id,CATH_ID
2X88,2.60.40.420
1LJ5,3.30.497.10
1LJ5,2.30.39.10
2Z0M,3.40.50.300
5J9C,3.40.30.10
2WHE,3.40.50.1000
2WHE,1.10.150.240
5CIL,2.60.40.10
1V30,3.10.490.10
4ESA,1.10.490.10
4AYL,3.90.550.10
2DBW,1.10.246.130
2DBW,3.60.20.40
4ZHB,1.25.40.20
3T8I,3.90.245.10
5TDX,3.40.50.1820
5XLG,1.10.645.10
5XLG,3.40.50.700
5XLG,4.10.480.10
3FNK,2.60.40.680
3RC6,2.40.10.120
3RC6,2.40.10.10
6N4J,3.40.50.300
4G8D,3.40.50.1820
3CE7,1.10.1200.10
4H93,1.10.530.10
5PAA,2.10.25.10
5PAA,2.40.10.10
3S5D,3.30.920.10
3H3N,3.30.420.40
2F5T,3.30.870.10
2F5T,2.30.30.690
1O9P,3.90.1300.10
3QU9,3.40.50.1000
3QU9,1.10.150.240
2AU7,3.90.80.10
3T63,2.60.130.10
4OD6,3.30.1370.110
5K3K,2.60.40.420
4UYB,3.40.525.10
4UYB,2.60.120.680
4I5Q,3.10.450.70
4I5Q,3.40.30.10
1VDS,1.10.530.10
5D9D,2.120.10.30
3G7W,3.40.190.10
2QHF,3.60.150.10
5HKC,2.30.30.110
1MR7,2.160.10.10
1ZLB,1.20.90.10
3BB2,2.80.10.50
4U86,2.20.70.10
4U86,3.10.50.40
5PF9,1.20.920.10
3E84,3.40.50.1000
1VRM,3.10.520.10
1VRM,1.10.3980.10
3IJ3,3.40.220.10
3IJ3,3.40.630.10
2P4E,3.40.50.200
2P4E,2.60.120.690
2P4E,3.30.70.80
2E2O,3.30.420.40
5KYO,1.10.630.10
4P6D,3.90.870.10
1GFT,1.10.530.10
5PT3,1.20.920.10
4NA1,3.40.47.10
4NA1,1.10.1240.100
2WTP,2.60.40.2280
5CUW,2.40.260.10
4H2L,1.10.490.10
3RXC,2.40.10.10
5M0X,3.20.20.70
5M0X,2.60.40.2760
3SK8,2.40.50.90
3F4R,3.40.30.10
3F4R,1.10.40.80
5F6Q,3.10.180.10
5K15,2.60.40.420
2ANP,3.40.630.10
5OC4,3.30.160.20
4APO,1.25.40.10
4ORW,2.40.128.20
5XCJ,3.60.21.10
3FEN,2.40.128.20
3TGV,2.30.110.10
1BIZ,3.30.420.10
3MMO,1.10.287.3080
3MMO,1.10.1130.10
3MMO,1.20.140.10
6DPL,3.30.420.10
1N45,1.20.910.10
2IB8,3.40.47.10
1FQI,1.10.196.10
1FQI,1.10.167.10
2OWD,3.40.50.1240
5P5B,2.40.70.10
2C3S,2.40.10.10
2C3S,1.10.1840.10
1MYJ,1.10.490.10
5IEK,3.30.500.10
5IEK,2.60.40.10
5X08,2.60.40.10
3EIW,3.40.50.1980
1WLU,3.10.129.10
5Q61,3.60.15.10
5Q61,3.40.50.12650
5UH0,3.40.190.10
1EUR,2.120.10.10
3SYY,3.90.320.10
1H6L,2.120.10.30
5D7U,2.30.30.10
1LHK,1.10.530.10
2JLP,2.60.40.200
4UPE,3.40.50.700
4UPE,4.10.480.10
4UPE,1.10.645.10
3QZ6,3.20.20.60
1LVE,2.60.40.10
4CYB,1.20.1260.10
2QTQ,1.10.357.10
5HWN,3.20.20.70
6MUZ,1.10.530.10
4M4C,4.10.70.10
5HBF,3.20.20.80
5HBF,3.10.50.10
1ZCE,3.10.590.10
3K6I,2.60.40.60
1OAO,1.20.1270.30
1OAO,3.40.50.2030
1OAO,1.10.8.190
1OAO,3.30.1650.10
1OAO,3.40.970.20
1OAO,3.40.1470.10
1Y1X,1.10.238.10
4P4U,3.40.50.300
4MLM,1.10.3210.10
4DZ1,3.40.190.10
3KNS,3.60.15.10
5IC5,3.40.50.2300
3L78,3.40.30.10
3PI7,3.90.180.10
3PI7,3.40.50.720
5C4P,3.10.180.10
4W5H,3.40.50.300
1J3Y,1.10.490.10
2P9B,2.30.40.10
2P9B,3.30.110.90
2P9B,3.40.50.10910
2P9B,1.20.58.520
6A8U,3.30.450.140
5CLZ,2.60.40.180
2J20,2.60.40.720
3ROF,3.40.50.2300
1NSR,2.70.98.10
4EVO,2.40.50.90
2WDE,3.60.21.10
2WDE,6.10.140.570
2WDE,3.90.780.10
4H7I,3.40.50.1820
1UFK,3.30.70.1170
1UFK,1.20.5.1350
1UFK,3.40.50.150
4LIH,3.40.605.10
4LIH,3.40.309.10
3AY2,2.60.40.420
3FQY,2.60.40.420
5B1K,2.60.40.420
1T2J,2.60.40.10
2HFF,2.60.40.10
2R6O,3.20.20.450
4TR8,3.10.150.10
3DR6,3.40.630.30
1P8U,1.20.1070.10
1YE8,3.40.50.300
1TXN,3.40.1500.10
5PYW,3.30.40.10
5PYW,1.20.920.10
1TCF,1.10.238.10
5PDO,1.20.920.10
3IHI,3.30.572.10
2C8P,1.10.530.10
4ET9,1.10.530.10
3BNB,2.60.60.20
3BNB,4.10.375.10
3BNB,4.10.372.10
3BNB,3.10.450.60
3BNB,1.20.245.10
4GLN,2.10.90.10
3CA7,2.10.25.10
4UNV,2.60.40.10
5PRI,1.20.920.10
3LVU,3.10.105.10
1CM2,3.30.1340.10
3CO1,1.10.418.10
3QQ9,2.60.40.10
1JU3,3.40.50.1820
1JU3,1.10.3020.10
1JU3,2.60.120.260
1LMH,3.90.45.10
3ARK,1.10.490.10
5I76,2.60.40.10
3ZQO,6.10.140.2160
4BAZ,3.40.50.1820
3KEV,1.10.238.10
3KEV,1.10.238.200
1N9Y,2.40.128.30
1E25,3.40.710.10
4U46,2.40.128.30
4MQJ,1.10.490.10
5G3B,2.60.40.420
2GH9,3.40.190.10
1Y4A,3.40.50.200
1Y4A,3.30.10.10
5J3T,2.30.29.30
3RFI,1.10.225.10
5C9M,1.10.760.10
2PHO,3.40.800.10
2Z8X,3.40.50.1820
4F67,3.30.70.100
4F67,3.40.250.10
3GWG,3.40.50.2300
5Q4G,3.60.15.10
5Q4G,3.40.50.12650
3AP5,2.60.120.200
1M6T,1.20.120.10
4HFV,1.20.1440.330
4HFV,6.10.280.170
4ONW,3.40.630.10
3QCD,3.90.190.10
1TAW,2.40.10.10
1TAW,4.10.410.10
6G4T,3.10.200.10
5P8P,2.40.70.10
5E6Z,2.60.40.10
5E6Z,3.20.20.80
5E6Z,2.60.40.1180
1XIF,3.20.20.150
4KRN,2.60.40.10
5PPZ,1.20.920.10
2W60,2.60.40.10
5P1B,2.40.70.10
5IAK,3.40.50.1460
2GAR,3.40.50.170
3BZM,3.60.120.10
4Q3Z,1.10.800.10
4UEY,3.30.450.140
3IMF,3.40.50.720
6GXD,3.40.50.1820
6F1O,1.10.530.10
1JL6,1.10.490.10
1LYS,1.10.530.10
2QBW,2.30.42.10
2QBW,2.60.40.10
3AIN,3.40.50.1820
1QT7,1.10.530.40
5B42,3.30.1540.20
2FSU,3.40.50.11310
6B5F,1.10.1610.10
6B5F,3.40.50.10210
6E5X,1.20.120.1160
5OFG,2.60.40.420
2W6W,1.10.490.10
1G6U,1.10.287.540
3VLI,1.10.520.10
3VLI,1.10.420.10
4N12,3.40.50.880
1L19,1.10.530.40
4TPN,1.10.630.10
3PE7,2.130.10.10
5C0P,2.115.10.20
2PTZ,3.30.390.10
2PTZ,3.20.20.120
1KAF,3.90.1150.20
5Q2X,3.60.15.10
5Q2X,3.40.50.12650
4A2V,2.170.150.30
2TGA,2.40.10.10
5CHZ,1.10.340.30
3GNJ,3.40.30.10
5GPI,2.40.10.120
5GPI,2.40.10.10
1YQH,3.30.70.930
3NAC,2.60.40.10
4JM3,2.40.400.10
2A7C,2.40.10.10
3UID,3.30.530.20
3K03,1.10.287.70
3QOO,3.10.129.10
1R65,1.10.620.20
2OQU,2.40.10.10
4K1G,3.20.20.150
1XUQ,1.10.287.990
1XUQ,3.55.40.20
4R9H,2.60.40.10
3FKE,1.10.8.950
3FKE,2.10.10.70
3IKW,2.60.120.200
3IKW,3.10.540.20
1XNC,2.60.120.180
5IMV,3.40.30.10
3BQP,1.10.225.10
3PSX,1.10.630.10
4KWK,2.60.120.10
5PUW,1.20.920.10
5Z0X,2.60.40.420
4YYS,3.90.70.10
1YO2,3.10.200.10
2RHE,2.60.40.10
3H0H,2.30.30.40
3K0Z,3.10.450.50
6QWZ,1.10.530.10
5AWX,3.90.190.10
5ABP,3.40.50.2300
1SXW,2.40.128.20
3QM9,1.10.490.10
2B8Y,1.20.1250.10
3I17,2.40.128.20
1ZKP,3.60.15.10
4QNM,3.40.50.300
4QNM,1.10.8.60
4R72,3.40.190.10
5ME5,3.30.760.10
4JTF,3.20.20.70
1AZF,1.10.530.10
3VCL,3.30.500.10
3VCL,2.60.40.10
2FCJ,3.40.1360.10
3MQ0,1.10.10.10
3MQ0,3.30.450.40
1RGX,6.10.250.200
1RGX,2.60.40.4230
4U06,3.80.10.10
3TY1,2.70.98.10
3VQF,2.30.42.10
1L66,1.10.530.40
5KAA,3.90.190.10
1RUR,2.60.40.10
2YN0,3.40.50.1240
3GEM,3.40.50.720
3Q5V,3.90.80.10
4LCY,3.30.500.10
4LCY,2.60.40.10
4F27,2.60.40.1280
4F27,2.60.40.1290
3JSY,3.30.70.1730
3JSY,3.90.105.20
5F3K,3.30.565.10
4JR0,3.40.50.1460
2V8O,3.40.50.300
1F8M,3.20.20.60
2QX2,3.10.570.10
2SPG,3.90.1210.10
6DOZ,3.30.420.10
1QRM,2.160.10.10
3B0I,1.10.530.10
3P2Q,3.10.129.10
5P4P,2.40.70.10
3IBZ,2.60.60.30
4OHC,3.40.50.2020
4N6V,3.10.450.10
3BHS,1.10.3430.10
3C18,3.30.460.10
3C18,1.20.120.330
3C18,1.10.10.10
4YPV,3.40.50.1820
2GRZ,1.10.490.10
4RAG,3.60.40.10
4RAG,1.10.10.430
1E5H,2.60.120.330
5A6Q,2.60.120.400
3GQ1,3.30.1390.10
6CLU,3.20.20.20
4JRW,2.60.40.10
1IUA,4.10.490.10
1JH6,3.90.1140.10
1WWI,1.10.20.10
1WBA,2.80.10.50
6B8T,3.90.190.10
3SOE,2.30.42.10
5FW9,2.30.30.40
4DD7,1.10.530.10
3ZWF,3.60.15.10
3OUP,2.160.10.10
5ZYE,3.20.20.150
4KL8,1.10.645.10
4KL8,3.40.50.700
4KL8,4.10.480.10
4XFC,2.60.120.10
3TP4,3.20.20.80
3TP4,2.60.40.10
1VFJ,3.30.70.120
4C06,3.40.50.150
4C06,2.70.160.11
4IOR,1.20.920.10
4J87,2.130.10.10
1YTV,3.40.190.10
1PM2,1.10.620.20
1C6L,1.10.530.40
4IHD,3.60.70.12
3ULR,1.10.530.10
3ULR,2.30.30.40
1CNV,3.20.20.80
5V76,3.30.70.1710
1Q1F,1.10.490.10
5M2O,2.60.40.680
2ZVY,3.30.1330.60
1JVW,3.10.50.40
5JJG,1.10.238.10
2XW6,3.40.50.1380
4XY5,3.10.129.10
4ARF,3.40.30.160
4ARF,1.10.390.20
4ARF,3.30.980.50
5JXA,2.60.40.10
3MAL,2.80.10.50
4HZG,3.40.50.1820
3DO0,3.10.170.10
3DO0,1.10.390.10
3FGE,2.30.110.10
4RMR,2.60.40.10
6GRU,3.90.79.10
1GF5,1.10.530.10
3GH4,3.20.20.80
3GH4,3.30.379.10
4CAY,1.10.20.10
3NP5,3.30.70.2470
1UV7,3.30.1360.100
3F43,3.30.750.24
5JH1,3.20.20.100
3AQY,2.60.40.2140
5WWD,3.90.79.10
4GWB,3.30.1060.10
4HJ7,2.40.50.140
3VFZ,1.10.10.10
1K8U,1.10.238.10
2FFX,1.20.1260.10
5XX3,4.10.410.10
4HX1,3.30.500.10
4HX1,2.60.40.10
1I92,2.30.42.10
3VTT,2.60.40.350
2FTR,3.30.70.100
6FHB,3.30.200.20
4IFU,3.10.520.10
1R9H,3.10.50.40
4BLN,1.10.520.10
4BLN,1.10.420.10
1YKY,1.10.530.10
4PNV,3.10.150.10
3DVC,3.10.200.10
5EK7,3.30.200.20
5EK7,1.10.510.10
2ECS,3.30.240.10
2IKB,1.20.141.10
6ELK,1.10.287.990
6ELK,3.55.40.20
3SD2,2.60.40.3080
2CD0,2.60.40.10
1X0J,1.20.920.10
4QH7,3.30.740.10
3B3W,3.40.630.10
5ZN2,1.10.510.10
5ZN2,3.30.200.20
1Q6C,3.20.20.80
1JFL,3.40.50.1860
1T6U,1.20.120.400
1AT0,2.170.16.10
5JOD,2.40.70.10
1OV8,2.60.40.420
1OA0,1.20.1270.20
1OA0,3.40.50.2030
4K2D,3.40.30.10
4ODC,1.10.490.10
4DWU,1.10.490.10
2RBV,1.10.520.10
2RBV,1.10.420.10
3I4J,3.90.1150.10
3I4J,3.40.640.10
3W6R,1.10.555.10
4RDU,1.10.10.60
3FLB,3.40.50.1820
1NE9,3.40.630.30
3NG8,3.30.70.2470
1GK2,1.10.275.10
1GK2,1.20.200.10
6GBJ,3.20.20.140
4WM3,1.10.530.10
2YCI,3.20.20.20
5PFF,1.20.920.10
6NJK,3.40.710.10
1PKH,2.70.40.10
4GNE,3.30.40.10
2YQC,3.90.550.10
4NVF,1.10.520.10
4NVF,1.10.420.10
4QAP,3.90.190.10
2XGR,3.40.570.10
3VKW,3.30.450.420
3VKW,3.40.50.300
2R60,3.40.50.2000
1R0K,3.40.50.720
1R0K,1.10.1740.10
4L3Z,1.10.287.3080
4L3Z,1.10.1130.10
4L3Z,1.20.140.10
4B9A,3.40.50.1820
4E9S,2.60.40.420
5L21,2.60.120.200
5L21,2.80.10.50
5L21,2.60.40.10
5PY8,3.30.40.10
5PY8,1.20.920.10
5PD0,1.20.920.10
3GMX,3.10.450.730
4J47,1.10.1170.10
1VPD,3.40.50.720
1VPD,1.10.1040.10
4BQK,1.25.10.10
1WC9,3.30.1380.20
3KUG,3.30.70.560
1DYA,1.10.530.40
1C2L,2.40.10.10
3Q6S,2.40.50.40
3UHR,1.10.490.10
2EHP,3.40.120.10
6EQH,3.40.50.1820
2JC4,3.60.10.10
5AF1,1.10.3430.10
4H0C,3.40.50.1820
1UTM,2.40.10.10
4OBT,3.20.20.70
2D4O,3.40.630.30
5JFG,3.40.50.300
5T6P,2.60.40.10
5XHO,1.20.1260.10
3FJS,2.60.120.10
5TNZ,2.40.10.10
5TNZ,2.30.42.10
3KE7,3.10.450.50
4P93,3.40.50.1820
3DK0,2.60.40.180
2AZA,2.60.40.420
6G6K,4.10.280.10
1I7H,3.10.20.30
1W9P,3.20.20.80
1W9P,3.10.50.10
2IU7,1.10.260.40
2IU7,3.30.1160.10
1PIY,1.10.620.20
1GB5,1.10.530.10
1TQH,3.40.50.1820
1IOR,1.10.530.10
3TSG,3.40.710.10
2PH0,3.40.1570.10
4GEH,1.20.120.1950
4GEH,1.10.12.70
4NMI,2.60.120.620
1AKZ,3.40.470.10
5WSD,2.60.120.10
1ESI,3.40.710.10
3QJ3,3.90.70.10
1H4C,3.90.550.10
3VBZ,1.20.90.10
6MEW,1.25.40.20
3ZJI,1.10.490.10
2XLO,1.20.120.10
3TC7,3.20.20.70
4B0D,1.10.530.10
1OTN,3.80.10.10
5KUW,2.40.100.10
3ZXC,4.10.40.20
6FYJ,1.10.630.10
2I6F,3.40.50.2300
4IBU,2.60.40.720
1TO2,3.40.50.200
1TO2,3.30.10.10
1G8L,3.40.980.10
1G8L,3.90.105.10
1G8L,2.170.190.11
1G8L,2.40.340.10
1VGG,3.40.1520.10
4MJD,3.10.450.50
3A39,4.10.490.10
4WRW,3.40.470.10
1J1P,2.60.40.10
1J1P,1.10.530.10
3KZD,2.30.42.10
1NXW,3.40.50.2300
1X3X,3.10.120.10
5JRR,2.60.40.420
3M1M,3.30.720.160
3M1M,3.30.2250.10
3M1M,1.10.1240.50
5CXK,3.40.1050.10
5OM6,3.30.497.10
5OM6,2.30.39.10
2AQD,1.10.520.10
2AQD,1.10.420.10
1G66,3.40.50.1820
2BD9,2.40.10.10
3G85,3.40.50.2300
3MWQ,3.10.130.10
6C3Y,3.90.480.10
6C3Y,3.30.413.10
1FFC,3.40.50.1820
1THK,3.10.200.10
3TJJ,3.40.30.10
4DQA,2.60.40.1740
4DQA,2.60.120.200
5IOM,3.30.70.141
3BSG,3.20.20.80
3BSG,2.60.40.1180
5PWN,3.30.40.10
5PWN,1.20.920.10
2Q8O,2.60.120.40
5WJG,3.40.50.200
3CT6,3.40.50.510
2JHX,2.70.50.30
3ELK,1.10.10.10
1UW4,3.30.70.330
1UW4,1.25.40.180
3SNS,3.30.310.170
4ZG1,2.60.40.10
4F6D,1.10.490.10
4UZG,2.60.40.740
4UZG,2.60.40.10
1R3Y,3.20.20.210
3SGE,2.60.40.10
2QIK,3.10.490.10
3APB,2.60.120.200
6DX8,3.40.47.10
1FY5,2.40.10.10
1P46,1.10.530.40
3E99,3.10.450.50
1VSR,3.40.960.10
4MAG,3.40.190.170
2B3B,3.40.190.10
3KXU,1.20.1260.10
5KZT,3.40.190.10
5KZT,3.90.76.10
5KZT,3.10.105.10
1N7P,1.50.10.100
1N7P,2.70.98.10
1N7P,2.60.220.10
5PU8,1.20.920.10
3GIX,3.40.30.10
2C41,1.20.1260.10
6BTD,3.40.225.10
6CG9,3.20.20.70
2ISM,2.120.10.30
1RWI,2.120.10.30
1GUS,2.40.50.100
4ACZ,3.20.20.80
2Z6O,3.10.110.10
5Q9L,3.60.15.10
5Q9L,3.40.50.12650
5F7V,3.40.190.10
1YJB,3.40.50.200
1SC0,3.10.129.10
3SZ7,1.25.40.10
4EYC,3.10.450.10
2HWV,1.10.10.10
4FL8,2.40.70.10
3M6J,1.20.1260.40
4HDM,1.10.1610.10
4HDM,3.40.50.10210
4OLN,3.30.50.10
1MLU,1.10.490.10
2HPH,3.40.50.2300
6DQQ,3.40.190.10
6DQQ,3.90.76.10
6DQQ,3.10.105.10
5XRI,2.60.120.200
3N79,3.30.70.1710
5P6G,2.40.70.10
4DHD,1.10.600.10
1W5P,3.20.20.70
4N8M,2.60.120.340
5Q76,3.60.15.10
5Q76,3.40.50.12650
5ITJ,2.10.260.10
1EAO,2.60.40.720
1O1X,3.40.1400.10
3EXV,2.60.90.10
5PGC,1.20.920.10
4LQ4,3.30.190.20
4LQ4,3.40.50.790
1V9Y,3.30.450.20
3LKO,3.30.500.10
3LKO,2.60.40.10
3M44,3.20.20.70
2OH9,1.10.490.10
5D1L,3.10.110.10
5D1L,3.30.40.10
3ZFI,1.10.890.40
1VJU,3.40.1500.10
5P41,2.40.70.10
4QUA,3.40.50.1460
4FSK,3.10.270.10
3BH4,3.20.20.80
3BH4,2.40.30.140
3BH4,2.60.40.1180
3N0R,1.20.140.160
3N0R,3.40.50.2300
5C5U,2.60.120.620
3IP5,3.40.50.2300
1U6T,3.40.30.10
4RV0,2.40.40.20
4RV0,3.10.330.10
4TNE,2.60.40.180
2WLX,3.40.250.10
5A62,3.40.50.1820
3S90,1.20.120.230
3CDR,1.10.530.40
3GLA,2.60.40.790
4AHW,2.60.120.1560
4AHW,6.20.60.20
1LU4,3.40.30.10
1V05,2.60.40.10
4M32,1.20.1260.10
2V1I,1.10.490.10
1F1G,2.60.40.200
3MEW,2.30.30.140
3OU1,2.40.70.10
5BJZ,2.60.40.10
3TMX,1.10.530.10
3BAM,3.40.91.20
3L1V,3.40.50.1000
2VBE,2.160.20.10
5PET,1.20.920.10
5GS8,3.40.710.10
4NGZ,1.10.530.10
2C9U,2.60.40.200
2GKT,3.30.60.30
5PSN,1.20.920.10
4U0C,1.10.375.10
4U0C,1.10.1200.30
4NUT,3.30.1330.30
6J5F,2.60.40.350
3WDH,2.60.40.2320
3WDH,2.60.40.10
3WDH,3.20.20.80
3WDH,2.60.40.1180
3LWZ,3.40.50.9100
2Q4O,3.40.50.450
1Z8K,2.40.480.10
1SHT,3.40.50.410
3SJS,1.10.238.10
1T19,3.30.450.20
1SVN,3.40.50.200
4JYK,1.10.10.60
4JYK,1.10.357.10
5OBO,2.60.40.420
5OBO,1.10.760.10
1VAX,3.10.270.10
3ALB,3.10.20.90
2G14,1.10.490.10
2VU7,2.60.110.10
3ONJ,1.20.58.400
4KE2,6.10.140.1860
4RM3,3.40.50.980
4RM3,3.40.50.12820
4RM3,2.30.38.10
4RM3,3.30.300.30
4E6M,3.30.390.10
4E6M,3.20.20.120
1GCY,3.20.20.80
1GCY,2.60.40.1180
1IS3,2.60.120.200
2GW8,3.30.70.120
4ENW,2.40.180.10
4ENW,1.20.1370.20
4ENW,3.40.50.880
3A90,1.10.530.10
5GZK,1.50.10.140
2O5S,1.10.490.10
4Z9H,1.20.120.30
3NKE,1.20.120.920
5V00,2.60.120.10
4ZQR,3.20.20.70
5UUE,3.10.170.10
5UUE,1.10.390.10
1CUJ,3.40.50.1820
1M0K,1.20.1070.10
5XUW,1.10.530.10
3QYQ,3.20.20.70
5B7M,2.60.40.420
6G5Y,1.10.530.10
1T8L,2.40.10.10
1T8L,4.10.410.10
2Y6X,1.20.58.810
3BMX,3.20.20.300
3BMX,3.40.50.1700
1RC9,3.40.33.10
1RC9,1.10.10.740
5BOW,2.80.10.50
3RE8,4.10.91.20
3RE8,2.40.180.10
3RE8,1.20.1370.60
5P2G,2.40.70.10
4Y6C,1.25.40.10
4DDD,3.40.190.10
5IBP,3.40.50.1460
2GBW,3.90.380.10
2GBW,2.102.10.10
2GBW,3.10.450.50
1RQ3,1.10.490.10
2A15,3.10.450.50
5GX5,2.120.10.30
5Q36,3.60.15.10
5Q36,3.40.50.12650
3BTD,2.40.10.10
3BTD,4.10.410.10
1ERW,3.40.30.10
2NXR,3.10.200.10
4M8V,2.60.40.10
3ZIW,2.170.15.20
3ZIW,2.60.120.1050
3B38,3.40.50.880
5SVI,3.30.40.100
4M1H,1.10.620.20
5VAS,1.10.530.10
1D7H,3.10.50.40
5P01,2.40.70.10
3VMN,2.60.40.10
3VMN,3.20.20.80
3VMN,2.60.40.1180
3W63,3.30.70.1350
3OSG,1.10.10.60
1E87,3.10.100.10
3RSY,2.70.98.40
3RSY,1.20.890.20
3RSY,2.60.420.10
3RSY,1.50.10.10
6IVV,3.40.50.1470
1G0L,1.10.530.40
4EEZ,3.90.180.10
4EEZ,3.40.50.720
5J9V,1.20.1260.10
3A03,1.10.10.60
1IX0,1.10.530.10
4YZ1,2.60.120.200
4YZ1,2.120.10.10
4YZ1,2.40.220.10
1WZ8,3.90.226.10
1WZ8,1.10.12.10
4EST,2.40.10.10
3CUZ,3.20.20.360
3CUZ,1.20.1220.12
1RXF,2.60.120.330
6D3X,2.40.10.10
4JN8,3.30.390.10
4JN8,3.20.20.120
3GHA,3.40.30.10
5ULH,3.30.40.10
1CLM,1.10.238.10
3OC7,3.90.226.10
3OC7,1.10.12.10
1HG1,3.40.50.1170
1HG1,3.40.50.40
5P0X,2.40.70.10
1OO2,2.60.40.180
1FZY,3.10.110.10
6BZ9,3.40.50.1460
6BZ9,3.30.70.1470
4E94,3.40.50.10740
4E94,3.50.30.60
1RH6,1.10.1660.20
3TGD,3.10.110.10
4NCZ,3.40.630.30
5TIC,3.40.50.1110
1L9Q,2.60.40.420
6A10,1.10.530.10
3PMO,3.40.1390.10
3PMO,2.160.10.10
3PMO,1.20.5.170
3Q64,3.30.530.20
3UH3,1.10.490.10
1CJ7,1.10.530.10
6AW4,3.40.50.150
6OD4,4.10.280.10
3D0J,2.60.120.10
4XBK,3.20.20.70
3R2R,1.20.1260.10
2P4X,3.30.2180.10
2P4X,1.10.3580.10
4QHD,3.60.10.10
1DFU,2.40.240.10
3OJJ,3.10.180.10
3OJJ,4.10.1270.10
4XPE,3.30.70.270
4XPE,3.10.10.10
3TZ6,3.40.50.720
3TZ6,3.30.360.10
3HPC,3.30.1520.10
3VRK,3.40.1050.10
6MUH,3.40.50.1820
2FRI,1.10.490.10
2RG4,2.60.120.620
1DTO,1.10.287.30
1DTO,2.170.200.10
3C4S,2.30.30.140
1IO3,1.10.760.10
5N8H,2.60.40.420
2A6Y,2.60.120.200
5Q8Z,3.60.15.10
5Q8Z,3.40.50.12650
4GZ1,3.60.10.10
4IRF,1.10.1780.10
2CI5,3.75.10.10
2EVR,2.30.30.40
2EVR,3.90.1720.10
4CK4,2.40.128.20
5UXS,3.40.50.1980
3LO0,3.90.80.10
2V9T,2.60.40.10
2V9T,3.80.10.10
6HJT,1.20.1260.10
2FB9,3.40.50.20
2FB9,3.30.470.20
2FB9,3.30.1490.20
6FK1,2.40.100.10
2ZYM,3.40.190.10
1JYK,3.90.550.10
1JDC,3.20.20.80
1JDC,2.60.40.1180
5FEL,1.10.530.10
5P5U,2.40.70.10
3VP5,1.10.357.10
1XFK,3.40.800.10
1I0B,3.20.20.140
1XTE,3.30.1520.10
4OWB,1.10.530.10
5TUN,3.90.70.10
2G4G,2.60.40.180
4IP0,3.40.50.1580
1E6M,3.40.50.2300
3TLA,3.40.50.10740
3TLA,3.50.30.60
4YJM,3.30.1390.10
2Z13,2.30.29.170
4PX1,3.40.30.10
4PX1,1.20.1050.10
5EBG,2.60.40.10
4AL8,2.60.40.350
4AL8,2.60.40.10
1WCF,3.90.80.10
3H6J,2.120.10.10
3H6J,2.60.40.10
4QFU,3.20.20.80
5H8I,3.60.110.10
5LJH,2.40.128.20
4HT9,2.30.30.100
3ENB,3.30.420.230
3ENB,1.20.80.40
5OJZ,3.40.50.1000
5OJZ,1.10.150.240
3FA7,2.40.128.20
4OG2,3.40.50.2300
3V1D,4.10.860.20
3ZCC,1.10.287.130
2JCA,3.90.470.20
5MK7,2.60.120.200
5MK7,2.80.10.50
3OAM,3.90.550.10
1HZO,3.40.710.10
1G3Z,3.10.200.10
6BJU,3.10.450.50
3C9P,1.10.8.290
4NY5,1.10.530.10
1WA0,2.60.40.420
4PQJ,3.40.190.10
4WDC,2.60.270.20
2O6P,2.60.40.1850
1CHM,3.40.350.10
1CHM,3.90.230.10
1URD,3.40.190.10
4XE2,3.30.565.10
6AUJ,3.30.572.10
1B4L,2.60.40.200
5MYX,2.60.40.10
4ONE,3.40.50.720
3N90,2.160.20.80
4KTP,2.70.98.40
4KTP,2.60.420.10
4KTP,1.50.10.10
3P1E,1.20.920.10
6G4B,3.90.1150.10
6G4B,3.40.640.10
2Y5A,1.10.520.10
2Y5A,1.10.420.10
3IVV,2.60.210.10
4YAP,3.40.30.10
4YAP,1.20.1050.10
1BZP,1.10.490.10
6NFS,2.60.40.1220
1BEH,3.90.280.10
1GU4,1.20.5.170
1UB4,2.30.30.110
1UB4,2.10.260.10
1WOQ,3.30.420.40
1A1G,3.30.160.60
5WCA,2.60.40.10
4Q3H,2.30.42.10
3EZM,2.30.60.10
4JXY,1.10.600.10
1H9H,2.40.10.10
1K9Z,3.30.540.10
1K9Z,3.40.190.80
4QKR,2.80.10.50
3AKP,2.60.120.180
5XD0,1.50.10.10
3VUY,3.10.20.90
4QYL,1.20.920.10
1ODK,3.40.50.1580
1Y4T,3.40.190.10
1DBU,3.90.960.10
5DKM,2.40.10.10
1KJV,3.30.500.10
1KJV,2.60.40.10
1MZ0,1.10.490.10
6MQH,3.20.20.70
4P0C,2.30.42.10
3DWH,2.30.280.10
5N4H,2.60.40.10
5N4H,3.30.70.1040
119L,1.10.530.40
3A10,3.40.50.2300
4INF,3.20.20.140
3O38,3.40.50.720
2PTH,3.40.50.1470
1X1O,3.90.1170.20
1X1O,3.20.20.70
2IZA,2.40.128.30
1UIG,1.10.530.10
2ZGS,2.60.120.200
1XIY,3.40.30.10
4HRO,3.10.20.30
1R87,3.20.20.80
2ZUM,3.20.20.80
4OEH,3.40.50.1580
4DXZ,2.60.120.380
3I5O,3.40.190.10
3I5O,3.90.76.10
3I5O,3.10.105.10
1BCY,1.10.220.10
3N03,2.60.110.10
2BW8,2.60.120.180
1MSI,3.90.1210.10
6DXE,3.40.47.10
3A1W,3.40.50.300
2WL9,3.10.180.10
2YYV,3.90.1560.10
